property_id,neighborhood,property_type,bedrooms,bathrooms,square_feet,lot_size,age,stories,condition,garage_spaces,has_pool,has_fireplace,has_deck,has_fence,has_central_heat,has_central_air,years_since_roof_replaced,years_since_hvac_replaced,kitchen_updated,bathrooms_updated,has_hoa,hoa_fee,has_special_assessment,school_rating,walk_score,transit_score,listing_month,is_spring_summer,annual_tax,estimated_rent,days_on_market,price_reductions,is_foreclosure,has_lien,owner_occupied,num_distress_keywords,estimated_repair_cost,parking_type,heating_type,cooling_type,roof_type,foundation_type,flooring_type,exterior_type,water_source,sewer_type,listing_season,listed_price,true_market_value,spread,spread_percentage
PROP_0238,Simsbury,Single Family,4,3.0,2000.0,24829.199999999997,57,2,Fair,3,0,0,1,0,0,0,25,20,0,0,0,0,0,8,61,53,7,1,6685,2504,60,2,0,0,1,0,10629,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Tile,Stucco,Municipal,Municipal,Summer,399900.0,394369,-5531.0,-1.4
PROP_0239,Bridgeport,Condo,2,1.0,926.0,4791.6,47,1,Fair,1,0,1,0,1,1,1,25,20,0,0,1,382,0,5,56,48,10,0,4319,1658,20,0,0,1,0,1,16716,Driveway,Electric,None,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Fall,299900.0,385276,85376.0,22.16
PROP_0240,Simsbury,Single Family,3,1.0,1077.0,17859.6,62,1,Distressed,2,0,0,0,1,0,0,25,20,0,0,0,0,0,9,99,96,4,1,3798,1162,90,3,0,0,1,0,28174,Carport,Electric,Window Units,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Spring,180000.0,170769,-9231.0,-5.41
PROP_0241,Groton,Single Family,4,3.0,3093.0,39639.6,53,2,Poor,3,1,1,0,0,1,1,25,20,0,0,0,0,0,6,16,12,10,0,17855,5243,120,0,0,0,1,0,90034,Garage,Gas,Central AC,Tile,Basement,Laminate,Vinyl Siding,Municipal,Municipal,Fall,800000.0,844238,44238.0,5.24
PROP_0242,Griswold,Single Family,3,1.0,1422.0,200375.99999999997,47,1,Fair,2,0,0,0,0,1,1,20,20,0,0,0,0,0,6,63,48,6,1,4393,1355,60,1,0,0,1,2,10518,Driveway,Electric,None,Asphalt Shingle,Crawl Space,Laminate,Wood,Municipal,Municipal,Spring,239900.0,264054,24154.0,9.15
PROP_0243,Waterbury,Single Family,3,2.0,1200.0,7840.799999999999,50,1,Fair,2,0,0,1,1,1,0,25,20,0,0,0,0,0,7,52,45,12,0,4914,1349,20,0,0,0,1,1,6506,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,225000.0,243472,18472.0,7.59
PROP_0244,Bolton,Single Family,4,4.0,2929.0,40075.200000000004,56,1,Fair,3,1,0,1,1,1,0,21,20,0,1,0,0,0,7,58,43,10,0,6023,2423,60,0,0,0,1,0,8314,Driveway,Electric,Central AC,Tile,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,375000.0,386144,11144.0,2.89
PROP_0245,New Britain,Single Family,5,4.0,2728.0,16988.4,56,2,Poor,3,1,1,0,1,0,1,19,20,0,0,0,0,0,8,92,72,8,1,6841,1688,20,0,0,0,1,0,28387,Driveway,Gas,Window Units,Flat,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,279000.0,301827,22827.0,7.56
PROP_0246,Plainville,Single Family,4,2.0,1624.0,17859.6,53,2,Poor,3,0,1,1,0,1,0,25,20,1,0,0,0,0,7,65,60,6,1,2268,891,10,0,0,0,1,0,8384,Carport,Oil,Central AC,Metal,Basement,Tile,Stucco,Municipal,Municipal,Spring,155000.0,152019,-2981.0,-1.96
PROP_0247,Westport,Single Family,3,4.0,3150.0,4791.6,46,2,Poor,2,0,0,0,1,1,0,25,20,1,0,0,0,0,8,75,59,11,0,54009,14113,30,2,0,0,1,0,271491,Garage,Electric,Window Units,Asphalt Shingle,Crawl Space,Tile,Brick,Municipal,Municipal,Fall,2588000.0,2781046,193046.0,6.94
PROP_0248,East Haven,Single Family,3,1.0,1452.0,4791.6,59,1,Fair,2,0,1,1,1,1,1,23,20,1,1,0,0,0,8,67,66,12,0,2578,1047,60,1,0,0,0,0,5453,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Fall,165000.0,166025,1025.0,0.62
PROP_0249,Norwich,Townhouse,3,2.0,1404.0,8712.0,59,1,Fair,2,0,1,0,1,1,0,25,20,1,0,0,0,0,5,19,15,1,0,5422,1267,20,2,0,0,0,1,8711,Carport,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Municipal,Municipal,Winter,228500.0,241374,12874.0,5.33
PROP_0250,New Hartford,Townhouse,2,2.0,2087.0,43560.0,52,2,Fair,1,0,0,0,0,1,1,25,20,0,0,0,0,0,7,36,33,7,1,3590,1614,120,0,0,0,0,2,15829,Driveway,Oil,Central AC,Flat,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Summer,285000.0,309720,24720.0,7.98
PROP_0251,New Canaan,Single Family,4,4.0,3413.0,43995.6,59,2,Poor,3,0,0,0,0,1,0,23,20,1,0,0,0,0,7,23,20,1,0,24756,7561,10,0,0,0,1,0,142425,Garage,Oil,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Septic,Winter,1349000.0,1284935,-64065.0,-4.99
PROP_0252,Watertown,Single Family,3,3.0,1826.0,53578.799999999996,47,1,Poor,2,0,0,0,0,1,1,25,20,1,1,0,0,0,8,66,60,9,0,8324,2329,20,0,0,0,1,0,26780,Street,Electric,None,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Septic,Summer,369000.0,355032,-13968.0,-3.93
PROP_0253,Monroe,Single Family,2,2.0,2066.0,8712.0,47,2,Fair,1,0,1,1,0,1,0,14,20,0,0,0,0,0,5,50,42,6,1,9769,3304,120,0,0,0,1,0,21335,Driveway,Oil,Central AC,Flat,Slab,Hardwood,Wood,Municipal,Septic,Spring,549900.0,600806,50906.0,8.47
PROP_0254,East Lyme,Single Family,2,2.0,1610.0,8712.0,45,2,Fair,1,0,0,1,0,1,1,25,20,0,0,0,0,0,6,68,56,3,0,7647,3502,30,0,0,0,0,0,27168,Garage,Gas,Central AC,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Septic,Winter,569000.0,646764,77764.0,12.02
PROP_0255,New Canaan,Single Family,3,2.0,1125.0,260488.80000000002,31,1,Fair,2,0,0,0,1,1,1,16,20,0,1,0,0,0,5,79,58,11,0,25745,5881,10,2,0,0,0,0,57302,Street,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Fall,1050000.0,1099549,49549.0,4.51
PROP_0256,Waterbury,Single Family,3,2.0,1272.0,6534.0,63,1,Distressed,2,0,1,1,1,1,0,25,20,1,1,0,0,0,7,66,64,3,0,2698,1133,10,0,0,0,1,0,21600,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,180000.0,168888,-11112.0,-6.58
PROP_0257,Westport,Single Family,5,4.0,2578.0,26136.0,44,2,Fair,3,0,1,0,1,1,1,20,20,1,1,0,0,0,7,74,72,2,0,23616,7612,20,0,0,0,1,0,43820,Street,Electric,Window Units,Metal,Crawl Space,Carpet,Brick,Municipal,Municipal,Winter,1400000.0,1551048,151048.0,9.74
PROP_0258,Stamford,Single Family,2,1.0,1050.0,8712.0,55,1,Fair,1,0,1,1,1,1,0,25,20,1,1,0,0,0,7,59,44,1,0,3590,1441,20,2,0,0,1,0,8764,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Winter,255000.0,247221,-7779.0,-3.15
PROP_0259,New Britain,Single Family,4,4.0,2260.0,12632.4,62,1,Poor,3,0,1,1,1,1,1,21,20,1,1,0,0,0,9,86,73,2,0,4599,1990,60,2,0,0,0,0,32052,Carport,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,335000.0,315311,-19689.0,-6.24
PROP_0260,South Windsor,Single Family,4,3.0,3123.0,40075.200000000004,53,3,Fair,3,0,1,0,1,1,1,25,20,1,0,0,0,0,6,32,27,5,1,15982,3643,10,0,0,0,1,2,33684,Garage,Gas,None,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Municipal,Spring,669000.0,703949,34949.0,4.96
PROP_0261,Simsbury,Single Family,4,4.0,3723.0,87120.0,61,3,Distressed,3,0,1,0,1,0,1,25,20,1,0,0,0,0,7,77,73,9,0,14023,5264,30,0,0,0,0,1,137210,Street,Gas,None,Flat,Slab,Tile,Wood,Municipal,Septic,Summer,799000.0,661818,-137182.0,-20.73
PROP_0262,Sherman,Single Family,4,3.0,2462.0,155073.6,55,2,Poor,3,0,0,0,1,1,0,21,20,0,0,0,0,0,8,85,70,2,0,18140,8602,10,0,0,0,1,0,115352,Driveway,Electric,None,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Septic,Winter,1375000.0,1448428,73428.0,5.07
PROP_0263,Cromwell,Single Family,3,2.0,1632.0,14810.400000000001,51,2,Fair,2,0,0,1,0,0,0,25,20,0,0,0,0,0,7,39,35,10,0,5172,1641,90,0,0,0,1,0,8889,Garage,Electric,Central AC,Asphalt Shingle,Slab,Laminate,Wood,Municipal,Septic,Fall,260000.0,263369,3369.0,1.28
PROP_0264,Rocky Hill,Condo,2,1.0,840.0,10454.4,45,1,Fair,1,0,1,0,1,1,1,19,20,0,1,1,238,0,6,85,65,4,1,2830,1291,20,1,0,0,1,0,9240,Driveway,Gas,None,Tile,Slab,Tile,Vinyl Siding,Municipal,Municipal,Spring,199900.0,206227,6327.0,3.07
PROP_0265,Stonington,Single Family,6,3.0,2959.0,28749.600000000002,51,1,Fair,3,0,0,1,0,1,0,25,20,0,1,0,0,0,7,83,79,2,0,21354,9425,10,0,0,0,1,0,62806,Driveway,Heat Pump,Window Units,Asphalt Shingle,Crawl Space,Carpet,Stucco,Well,Municipal,Winter,1695000.0,1804527,109527.0,6.07
PROP_0266,Waterford,Single Family,4,3.0,2681.0,52707.6,50,2,Fair,3,0,1,0,1,0,0,21,20,0,0,0,0,0,5,66,48,12,0,7922,3306,20,0,0,0,0,0,11907,Driveway,Oil,Window Units,Asphalt Shingle,Crawl Space,Hardwood,Wood,Municipal,Septic,Fall,520000.0,577020,57020.0,9.88
PROP_0267,Cromwell,Townhouse,3,2.0,1581.0,21780.0,48,1,Fair,2,0,1,0,1,1,0,16,20,0,0,1,399,0,9,28,24,8,1,4726,1657,30,2,0,0,0,1,8986,Garage,Heat Pump,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Well,Municipal,Summer,299900.0,290753,-9147.0,-3.15
PROP_0268,Madison,Single Family,4,4.0,4004.0,24393.600000000002,61,2,Poor,3,0,1,0,1,1,0,25,20,0,0,0,0,0,6,52,46,10,0,14567,6440,20,0,1,0,0,0,62962,Driveway,Gas,Central AC,Tile,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Fall,989000.0,1103775,114775.0,10.4
PROP_0269,East Lyme,Townhouse,2,1.0,1100.0,10018.800000000001,55,1,Poor,1,0,1,0,0,1,0,23,20,0,1,0,0,0,6,50,39,4,1,5998,2178,10,0,0,0,0,1,28247,Garage,Gas,Central AC,Metal,Crawl Space,Hardwood,Vinyl Siding,Municipal,Septic,Spring,339900.0,355295,15395.0,4.33
PROP_0270,Coventry,Single Family,4,3.0,2313.0,74923.2,64,2,Distressed,3,0,0,1,1,1,1,25,20,0,0,0,0,0,8,64,50,7,1,9603,3396,10,2,1,0,0,0,116421,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Well,Municipal,Summer,519900.0,542721,22821.0,4.2
PROP_0271,Middlebury,Townhouse,4,3.0,2400.0,15245.999999999998,53,1,Fair,3,0,1,0,1,1,0,25,20,1,0,1,212,0,9,53,46,3,0,8526,3471,60,1,0,0,1,0,24446,Driveway,Oil,Central AC,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Municipal,Winter,549900.0,576166,26266.0,4.56
PROP_0272,Bethel,Townhouse,3,3.0,2100.0,8712.0,53,2,Fair,2,0,1,0,0,0,1,25,20,0,0,1,467,0,7,34,27,10,0,11028,3614,20,0,0,0,0,0,27064,Garage,Electric,Central AC,Tile,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,556995.0,551827,-5168.0,-0.94
PROP_0273,Plainville,Single Family,3,2.0,1056.0,12632.4,46,1,Poor,2,0,1,1,0,1,1,25,20,1,0,0,0,0,7,78,58,2,0,4979,1660,10,1,0,0,1,0,28663,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Stucco,Municipal,Municipal,Winter,269900.0,269911,11.0,0.0
PROP_0274,Norwalk,Single Family,4,2.0,1152.0,6969.6,46,1,Fair,3,0,1,1,1,1,0,25,20,0,1,0,0,0,6,66,48,6,1,9853,3001,30,1,0,0,1,0,28900,Carport,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Municipal,Municipal,Spring,524900.0,580259,55359.0,9.54
PROP_0275,Danbury,Townhouse,3,2.0,1170.0,7840.799999999999,46,1,Poor,2,0,1,0,1,1,0,19,20,1,0,0,0,0,7,22,16,7,1,5337,1923,90,0,0,0,1,0,38216,Driveway,Oil,Window Units,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Septic,Summer,349000.0,378416,29416.0,7.77
PROP_0276,Stratford,Single Family,3,2.0,1596.0,22215.600000000002,44,2,Fair,2,0,0,1,1,1,1,25,20,1,0,0,0,0,7,23,20,2,0,9897,3262,20,0,0,0,0,0,12288,Street,Heat Pump,Central AC,Tile,Crawl Space,Tile,Wood,Municipal,Municipal,Winter,525000.0,506075,-18925.0,-3.74
PROP_0277,Bridgewater,Single Family,4,4.0,3400.0,108900.0,54,2,Poor,3,0,1,0,0,1,1,25,20,1,0,0,0,0,9,95,82,3,0,20251,5699,180,0,0,0,0,1,66301,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Municipal,Winter,869000.0,1065483,196483.0,18.44
PROP_0278,Plainfield,Single Family,6,2.0,3409.0,41382.0,61,3,Poor,3,0,1,0,0,1,1,25,20,1,1,0,0,0,6,42,39,8,1,2520,1101,20,1,0,1,0,2,9565,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Summer,199000.0,231341,32341.0,13.98
PROP_0279,New Haven,Single Family,6,2.0,2116.0,4356.0,60,2,Distressed,3,0,1,0,1,1,1,22,20,1,1,0,0,0,6,58,57,1,0,6429,1458,30,1,0,0,1,0,49926,Carport,Heat Pump,Central AC,Flat,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,270000.0,262344,-7656.0,-2.92
PROP_0280,Hamden,Single Family,4,3.0,2373.0,14374.800000000001,57,1,Poor,3,0,0,1,1,1,1,25,20,0,1,0,0,0,5,72,57,11,0,5176,2097,30,1,0,0,0,0,35324,Driveway,Gas,Window Units,Asphalt Shingle,Crawl Space,Laminate,Brick,Municipal,Municipal,Fall,349999.0,351156,1157.0,0.33
PROP_0281,Preston,Condo,3,2.0,883.0,10890.0,59,1,Fair,2,0,1,0,0,1,0,25,20,0,0,1,207,0,8,46,40,12,0,4878,1365,10,1,0,0,1,0,10850,Garage,Electric,None,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Fall,219500.0,246221,26721.0,10.85
PROP_0282,Watertown,Single Family,3,2.0,1040.0,11325.6,44,1,Fair,2,0,0,0,1,1,0,25,20,1,0,0,0,0,6,39,29,1,0,5234,1610,20,0,1,0,0,2,11891,Garage,Gas,Central AC,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Municipal,Winter,269900.0,372858,102958.0,27.61
PROP_0283,Goshen,Single Family,4,3.0,3735.0,435600.0,53,2,Poor,3,1,1,0,0,0,0,25,20,0,1,0,0,0,6,44,35,12,0,27087,5938,30,1,0,0,1,0,49054,Carport,Gas,Window Units,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Fall,1095000.0,1165893,70893.0,6.08
PROP_0284,Milford,Single Family,3,2.0,1617.0,11761.2,63,2,Poor,2,0,0,1,0,0,0,25,20,0,0,0,0,0,7,50,37,1,0,5263,2172,10,2,0,0,1,0,35308,Street,Electric,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Winter,330000.0,308886,-21114.0,-6.84
PROP_0285,Rocky Hill,Condo,2,1.0,716.0,20037.600000000002,60,1,Poor,1,0,0,0,0,1,0,25,20,0,1,1,104,0,7,44,43,10,0,5501,1893,10,2,0,0,1,1,23136,Driveway,Gas,Central AC,Tile,Slab,Hardwood,Wood,Municipal,Municipal,Fall,305000.0,284608,-20392.0,-7.16
PROP_0286,Darien,Single Family,4,4.0,3670.0,43560.0,44,2,Fair,3,0,1,1,1,1,1,16,20,0,0,0,0,0,7,47,40,11,0,24508,10719,10,0,0,0,0,0,102764,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Fall,1895000.0,2036477,141477.0,6.95
PROP_0287,Portland,Single Family,3,2.0,1155.0,10454.4,58,1,Fair,2,0,0,1,1,1,0,25,20,1,0,0,0,0,7,63,46,4,1,2896,1405,90,0,0,0,1,0,8350,Street,Gas,Window Units,Tile,Basement,Tile,Brick,Municipal,Septic,Spring,215000.0,241919,26919.0,11.13
PROP_0288,Bridgeport,Single Family,2,2.0,1149.0,8712.0,62,1,Distressed,1,0,0,1,1,1,0,25,20,0,1,0,0,0,7,47,35,1,0,1944,839,10,0,0,0,0,1,11311,Street,Oil,None,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,150000.0,131090,-18910.0,-14.43
PROP_0289,Southington,Single Family,3,2.0,1448.0,38332.8,50,1,Fair,2,0,1,1,0,0,0,25,20,0,0,0,0,0,6,11,10,8,1,9078,2374,30,0,0,0,0,0,18266,Street,Electric,Central AC,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,390000.0,436017,46017.0,10.55
PROP_0290,Naugatuck,Single Family,3,3.0,3042.0,13503.6,49,3,Poor,2,0,0,0,0,1,0,25,20,0,1,0,0,0,8,47,36,4,1,5526,2263,20,0,0,0,1,1,25782,Garage,Oil,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Spring,375975.0,395244,19269.0,4.88
PROP_0291,Southington,Single Family,3,3.0,1900.0,50965.2,59,2,Fair,2,0,0,0,1,0,1,24,20,0,1,0,0,0,7,26,20,9,0,12440,2911,60,3,0,0,0,1,10705,Driveway,Gas,None,Metal,Crawl Space,Laminate,Brick,Municipal,Municipal,Summer,499900.0,512156,12256.0,2.39
PROP_0292,Naugatuck,Single Family,3,1.0,1459.0,9583.2,53,1,Poor,2,0,1,0,1,1,1,25,20,0,0,0,0,0,7,68,58,3,0,5901,1612,120,0,0,0,0,0,18030,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,248000.0,226755,-21245.0,-9.37
PROP_0293,Bristol,Townhouse,2,2.0,1017.0,8712.0,48,1,Poor,1,0,0,0,1,1,0,20,20,1,0,1,394,0,9,42,39,7,1,2782,953,30,0,0,0,1,0,12259,Driveway,Electric,Central AC,Tile,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,148000.0,147777,-223.0,-0.15
PROP_0294,Mansfield,Single Family,4,3.0,1964.0,88426.79999999999,62,2,Distressed,3,0,1,0,1,1,0,25,20,0,0,0,0,0,8,46,45,6,1,9015,2197,20,1,0,0,1,1,52810,Garage,Electric,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Well,Municipal,Spring,369900.0,321636,-48264.0,-15.01
PROP_0295,Suffield,Single Family,4,4.0,4089.0,60112.799999999996,62,2,Poor,3,0,0,0,1,1,1,20,20,0,0,0,0,0,8,53,45,6,1,13659,5380,120,0,1,0,1,0,67116,Driveway,Oil,None,Asphalt Shingle,Crawl Space,Hardwood,Wood,Municipal,Municipal,Spring,827000.0,895853,68853.0,7.69
PROP_0296,Bristol,Single Family,2,3.0,1883.0,8712.0,65,2,Poor,1,0,0,0,0,0,1,25,20,1,1,0,0,0,8,86,83,10,0,8069,2133,10,0,0,0,1,0,27827,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Fall,349900.0,328694,-21206.0,-6.45
PROP_0297,Old Saybrook,Single Family,4,3.0,1718.0,43124.4,46,1,Fair,3,0,1,0,1,1,0,14,19,1,0,0,0,0,8,79,63,8,1,8515,3207,180,3,1,0,0,0,20618,Carport,Heat Pump,Central AC,Metal,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,549000.0,731276,182276.0,24.93
PROP_0298,New Haven,Single Family,3,3.0,1500.0,5227.2,53,2,Poor,2,0,1,1,0,1,1,25,20,0,0,0,0,0,7,61,46,10,0,4289,1463,30,0,0,0,1,0,13349,Garage,Electric,Window Units,Asphalt Shingle,Slab,Carpet,Wood,Municipal,Municipal,Fall,260000.0,262099,2099.0,0.8
PROP_0299,Middlebury,Single Family,3,3.0,2638.0,8712.0,64,1,Poor,2,0,1,0,0,1,1,22,20,1,0,0,0,0,5,73,60,7,1,13384,3017,20,0,0,0,0,2,28039,Garage,Electric,None,Tile,Crawl Space,Laminate,Vinyl Siding,Municipal,Municipal,Summer,550000.0,504738,-45262.0,-8.97
PROP_0300,Danbury,Single Family,3,3.0,1673.0,8712.0,60,2,Poor,2,0,0,1,0,0,1,24,20,0,0,0,0,0,8,100,88,9,0,15202,3994,20,0,0,0,1,0,29180,Driveway,Electric,Central AC,Metal,Slab,Tile,Wood,Municipal,Municipal,Summer,610995.0,579038,-31957.0,-5.52
PROP_0301,New Haven,Single Family,7,3.0,2998.0,5662.8,49,2,Poor,3,0,1,0,1,1,0,25,20,1,0,0,0,0,8,64,55,8,1,11532,3672,30,0,0,0,0,0,61875,Driveway,Gas,Window Units,Asphalt Shingle,Basement,Hardwood,Stucco,Municipal,Municipal,Summer,579900.0,561322,-18578.0,-3.31
PROP_0302,Middlefield,Single Family,4,4.0,2074.0,32234.399999999998,55,2,Poor,3,0,1,0,1,1,1,25,20,0,0,0,0,0,6,78,56,9,0,4889,2229,30,0,0,0,1,0,18100,Street,Gas,Window Units,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Municipal,Summer,370000.0,347263,-22737.0,-6.55
PROP_0303,Naugatuck,Single Family,3,2.0,1651.0,10454.4,57,2,Fair,2,0,0,1,0,1,0,24,20,0,1,0,0,0,7,71,67,8,1,4509,1872,120,0,0,0,1,0,16988,Street,Heat Pump,Central AC,Asphalt Shingle,Slab,Tile,Brick,Municipal,Municipal,Summer,310000.0,346218,36218.0,10.46
PROP_0304,Southington,Townhouse,2,1.0,696.0,7405.200000000001,52,1,Fair,1,0,0,0,1,0,1,25,20,1,1,1,279,1,7,29,23,8,1,3861,1239,30,2,0,0,1,0,7417,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Municipal,Municipal,Summer,192900.0,209886,16986.0,8.09
PROP_0305,Trumbull,Single Family,4,4.0,2956.0,31363.199999999997,58,2,Fair,3,0,1,0,1,1,0,25,20,0,0,0,0,0,6,55,40,3,0,9070,4283,60,0,0,0,1,2,28751,Street,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Municipal,Winter,699900.0,696298,-3602.0,-0.52
PROP_0306,Darien,Single Family,6,5.0,4621.0,37026.0,40,2,Poor,3,0,1,0,1,1,1,18,20,0,1,0,0,0,9,61,51,5,1,50771,14522,60,1,0,0,1,0,126341,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Tile,Wood,Municipal,Municipal,Spring,2500000.0,2443427,-56573.0,-2.32
PROP_0307,Bristol,Single Family,2,2.0,1052.0,8712.0,65,1,Poor,1,0,1,1,0,1,1,25,20,0,0,0,0,0,7,93,83,8,1,3046,1052,60,1,0,0,0,0,6892,Driveway,Electric,Window Units,Metal,Crawl Space,Tile,Brick,Municipal,Municipal,Summer,164900.0,156043,-8857.0,-5.68
PROP_0308,Meriden,Single Family,3,2.0,1080.0,10454.4,59,1,Fair,2,0,0,0,1,1,0,20,20,0,0,0,0,0,7,33,32,12,0,4039,1047,60,0,0,0,1,0,7816,Garage,Heat Pump,Window Units,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Fall,175000.0,185778,10778.0,5.8
PROP_0309,Middletown,Single Family,3,1.0,1040.0,3920.3999999999996,65,1,Distressed,2,0,0,1,0,1,1,21,20,0,0,0,0,0,7,45,34,1,0,3697,892,20,2,0,1,0,0,33031,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Stucco,Municipal,Municipal,Winter,164000.0,147684,-16316.0,-11.05
PROP_0310,Winchester,Single Family,5,3.0,2482.0,601128.0,58,2,Poor,3,0,0,0,1,0,1,25,20,1,0,0,0,0,8,59,48,1,0,7737,2044,30,1,0,0,0,0,42937,Street,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Winter,365000.0,378674,13674.0,3.61
PROP_0311,Cromwell,Townhouse,3,2.0,1448.0,8712.0,59,1,Fair,2,0,1,0,0,0,0,23,20,0,1,0,0,0,7,45,39,7,1,3385,1204,30,0,0,0,0,0,4258,Street,Oil,Central AC,Asphalt Shingle,Slab,Laminate,Brick,Well,Municipal,Summer,209900.0,231976,22076.0,9.52
PROP_0312,Meriden,Single Family,2,2.0,1294.0,14810.400000000001,55,1,Fair,1,0,0,0,0,1,0,25,20,0,0,0,0,0,7,47,35,5,1,5799,1843,20,1,1,0,0,0,16286,Street,Oil,Central AC,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Septic,Spring,315900.0,407368,91468.0,22.45
PROP_0313,East Haddam,Single Family,4,3.0,2350.0,33976.8,50,2,Fair,3,0,0,1,0,0,1,25,20,0,0,0,0,0,6,54,51,11,0,9520,3076,120,1,0,0,0,0,21827,Garage,Gas,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,485700.0,500742,15042.0,3.0
PROP_0314,Waterbury,Single Family,2,1.0,1008.0,10018.800000000001,52,1,Fair,1,0,0,0,0,0,0,25,20,1,0,0,0,0,7,76,70,6,1,3450,975,120,0,0,0,1,0,5546,Driveway,Gas,Central AC,Tile,Slab,Laminate,Stucco,Municipal,Municipal,Spring,149900.0,165580,15680.0,9.47
PROP_0315,Bridgeport,Townhouse,3,2.0,1184.0,2613.6,49,1,Poor,2,0,0,0,1,1,1,22,20,1,0,1,476,0,5,56,50,5,1,5304,1461,30,0,0,0,1,0,13922,Driveway,Oil,Central AC,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Municipal,Spring,245000.0,254176,9176.0,3.61
PROP_0316,Canterbury,Single Family,2,2.0,1469.0,139392.0,57,1,Poor,1,0,0,1,1,0,1,25,20,0,0,0,0,0,8,59,57,6,1,4264,2277,90,0,0,0,1,0,41782,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Spring,355000.0,329372,-25628.0,-7.78
