property_id,neighborhood,property_type,bedrooms,bathrooms,square_feet,lot_size,age,stories,condition,garage_spaces,has_pool,has_fireplace,has_deck,has_fence,has_central_heat,has_central_air,years_since_roof_replaced,years_since_hvac_replaced,kitchen_updated,bathrooms_updated,has_hoa,hoa_fee,has_special_assessment,school_rating,walk_score,transit_score,listing_month,is_spring_summer,annual_tax,estimated_rent,days_on_market,price_reductions,is_foreclosure,has_lien,owner_occupied,num_distress_keywords,estimated_repair_cost,parking_type,heating_type,cooling_type,roof_type,foundation_type,flooring_type,exterior_type,water_source,sewer_type,listing_season,listed_price,true_market_value,spread,spread_percentage,predicted_market_value,predicted_spread,predicted_spread_pct,prediction_error,prediction_error_pct,distress_score,estimated_profit,opportunity_score
PROP_0741,Stratford,Single Family,4,2.0,1800.0,6969.6,47,2,Fair,3,0,0,1,1,1,1,21,20,0,0,0,0,0,7,32,29,3,0,9857,2457,20,0,0,0,1,2,11773,Driveway,Oil,Central AC,Asphalt Shingle,Basement,Carpet,Brick,Well,Septic,Winter,439000.0,481685,42685.0,8.86,432322,-6678.0,-1.54,-49363,-10.25,12.0,-33451.0,-4.03
PROP_0742,Bristol,Single Family,4,2.0,1505.0,5227.2,52,1,Fair,3,0,1,0,1,1,1,19,20,0,0,0,0,0,6,59,51,6,1,5060,1612,10,2,0,0,1,0,6954,Driveway,Electric,Central AC,Asphalt Shingle,Basement,Hardwood,Stucco,Municipal,Municipal,Spring,244900.0,237566,-7334.0,-3.09,237717,-7183.0,-3.02,151,0.06,21.0,-29137.0,-4.75
PROP_0743,East Hampton,Single Family,3,3.0,3148.0,114562.8,54,2,Poor,2,1,1,0,1,0,1,25,20,0,1,0,0,0,5,77,61,2,0,2595,1131,30,2,0,1,0,0,13156,Carport,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Winter,199900.0,271649,71749.0,26.41,271695,71795.0,26.42,46,0.02,38.0,43639.0,64.8
PROP_0744,Ridgefield,Condo,2,1.0,640.0,6969.6,52,1,Fair,1,0,0,0,0,0,1,25,20,0,1,1,403,1,6,52,48,6,1,8279,2127,20,0,0,0,1,0,15604,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Stucco,Well,Septic,Spring,335000.0,381737,46737.0,12.24,381729,46729.0,12.24,-8,-0.0,2.0,16125.0,26.49
PROP_0745,Waterbury,Single Family,2,2.0,1024.0,8712.0,48,1,Poor,1,0,1,1,0,1,1,17,20,0,0,0,0,0,7,54,38,1,0,2060,743,20,2,0,0,1,2,12288,Carport,Gas,Window Units,Metal,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,121000.0,130033,9033.0,6.95,130059,9059.0,6.97,26,0.02,32.0,-18229.0,18.52
PROP_0746,Weston,Single Family,6,5.0,3838.0,87120.0,61,3,Distressed,3,0,0,0,1,1,0,25,20,1,1,0,0,0,7,60,56,11,0,18255,8723,60,0,0,0,0,0,287716,Driveway,Heat Pump,Central AC,Asphalt Shingle,Slab,Laminate,Stucco,Municipal,Municipal,Fall,1399000.0,1346518,-52482.0,-3.9,1346524,-52476.0,-3.9,6,0.0,6.0,-355192.0,-42.12
PROP_0747,Torrington,Single Family,6,2.0,1613.0,7405.200000000001,59,1,Fair,3,0,0,0,1,0,1,24,20,0,0,0,0,0,7,24,22,5,1,3128,949,90,0,0,0,1,0,8003,Carport,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Stucco,Municipal,Municipal,Spring,160000.0,158841,-1159.0,-0.73,158919,-1081.0,-0.68,78,0.05,9.0,-24084.0,-1.97
PROP_0748,West Haven,Single Family,4,2.0,1456.0,7405.200000000001,62,1,Distressed,3,0,1,1,1,1,1,25,20,1,1,0,0,0,7,21,16,8,1,7033,2250,90,1,0,0,0,0,50221,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Municipal,Summer,389900.0,342696,-47204.0,-13.77,342881,-47019.0,-13.71,185,0.05,19.0,-112240.0,-34.84
PROP_0749,Glastonbury,Townhouse,2,4.0,1470.0,8712.0,46,1,Poor,1,0,0,0,1,1,1,25,20,0,0,1,378,0,7,69,62,2,0,4606,1732,20,1,0,0,1,0,30772,Street,Electric,Central AC,Asphalt Shingle,Crawl Space,Laminate,Stucco,Municipal,Municipal,Winter,299900.0,304048,4148.0,1.36,299336,-564.0,-0.19,-4712,-1.55,12.0,-46336.0,-2.61
PROP_0750,Meriden,Single Family,4,2.0,2432.0,4356.0,55,1,Fair,3,0,0,0,1,0,0,25,20,0,0,0,0,0,8,41,32,3,0,5021,1831,10,0,0,0,1,2,8928,Driveway,Heat Pump,Central AC,Asphalt Shingle,Slab,Tile,Brick,Municipal,Municipal,Winter,310000.0,339448,29448.0,8.68,339347,29347.0,8.65,-101,-0.03,11.0,5419.0,20.04
PROP_0751,Hartford,Single Family,3,2.0,1280.0,2178.0,66,1,Distressed,2,0,0,0,1,1,0,25,20,0,0,0,0,0,7,42,34,12,0,1777,720,20,2,0,0,1,1,16689,Garage,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Well,Municipal,Fall,114900.0,93309,-21591.0,-23.14,93385,-21515.0,-23.04,76,0.08,27.0,-53204.0,-46.0
PROP_0752,East Granby,Single Family,3,2.0,1656.0,36154.8,63,2,Distressed,2,0,1,0,0,1,1,25,20,1,1,0,0,0,6,58,45,8,1,6400,1567,30,0,0,0,1,0,21566,Carport,Gas,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,259700.0,232652,-27048.0,-11.63,232596,-27104.0,-11.65,-56,-0.02,3.0,-63670.0,-29.07
PROP_0753,North Haven,Townhouse,3,3.0,1906.0,8712.0,59,1,Fair,2,0,1,0,0,1,0,25,20,1,0,1,419,0,9,82,65,8,1,5705,2716,90,3,0,0,0,0,22514,Garage,Gas,Central AC,Asphalt Shingle,Slab,Tile,Brick,Municipal,Municipal,Summer,444900.0,476576,31676.0,6.65,517797,72897.0,14.08,41221,8.65,39.0,35383.0,39.5
PROP_0754,Avon,Single Family,5,7.0,5148.0,46609.2,59,3,Poor,3,0,0,0,1,1,0,25,20,1,0,0,0,0,5,57,47,1,0,19976,7561,120,0,0,0,1,0,117107,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Tile,Stucco,Municipal,Municipal,Winter,1195000.0,1167286,-27714.0,-2.37,1167272,-27728.0,-2.38,-14,-0.0,12.0,-159835.0,-18.34
PROP_0755,Westport,Single Family,4,4.0,4593.0,43995.6,43,2,Poor,3,0,1,1,1,1,1,16,20,1,0,0,0,0,7,59,56,11,0,51005,19328,60,1,0,0,1,0,269558,Street,Electric,Central AC,Metal,Crawl Space,Tile,Stucco,Well,Municipal,Fall,3500000.0,3652905,152905.0,4.19,3652909,152909.0,4.19,4,0.0,16.0,-131649.0,-1.58
PROP_0756,Salisbury,Single Family,4,5.0,3564.0,280526.4,44,2,Poor,3,0,0,0,0,1,1,15,20,1,1,0,0,0,8,41,32,3,0,40545,14957,20,0,0,0,1,1,189618,Street,Heat Pump,Window Units,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Municipal,Winter,2450000.0,2569981,119981.0,4.67,2569961,119961.0,4.67,-20,-0.0,7.0,-84657.0,2.27
PROP_0757,North Haven,Single Family,4,2.0,2009.0,25264.8,58,2,Poor,3,0,1,1,0,1,0,25,20,1,0,0,0,0,7,63,61,1,0,8215,2896,30,1,0,0,1,0,25183,Carport,Heat Pump,Central AC,Tile,Slab,Carpet,Brick,Municipal,Septic,Winter,475000.0,460589,-14411.0,-3.13,460615,-14385.0,-3.12,26,0.01,13.0,-54568.0,-9.1
PROP_0758,Westport,Townhouse,2,3.0,2437.0,8712.0,32,2,Fair,1,0,0,0,1,1,1,12,17,1,0,1,353,0,6,69,51,8,1,64326,18965,120,0,0,0,1,0,78397,Garage,Heat Pump,Central AC,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Summer,3370500.0,3777408,406908.0,10.77,3777398,406898.0,10.77,-10,-0.0,12.0,313501.0,55.29
PROP_0759,Griswold,Single Family,2,3.0,1340.0,8712.0,49,1,Poor,1,0,0,1,1,1,0,15,20,1,1,0,0,0,7,81,63,10,0,3974,909,10,1,0,0,1,0,14677,Carport,Electric,Central AC,Asphalt Shingle,Basement,Tile,Brick,Municipal,Municipal,Fall,159000.0,155327,-3673.0,-2.36,155428,-3572.0,-2.3,101,0.07,11.0,-33249.0,-5.72
PROP_0760,Colchester,Single Family,2,2.0,1352.0,8712.0,52,1,Fair,1,0,0,0,1,0,1,25,20,1,0,0,0,0,6,63,52,10,0,3722,1242,90,1,0,0,1,0,4644,Street,Electric,,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Septic,Fall,224900.0,224403,-497.0,-0.22,224375,-525.0,-0.23,-28,-0.01,19.0,-20169.0,1.32
PROP_0761,West Hartford,Single Family,3,2.0,1654.0,7840.799999999999,48,2,Fair,2,0,1,1,0,1,1,25,20,1,1,0,0,0,8,58,54,9,0,6435,1525,180,0,0,0,0,2,15415,Street,Gas,Window Units,Asphalt Shingle,Slab,Carpet,Stucco,Municipal,Municipal,Summer,279000.0,352338,73338.0,20.81,313015,34015.0,10.87,-39323,-11.16,28.0,3600.0,27.7
PROP_0762,Ridgefield,Single Family,4,4.0,4218.0,142876.8,63,3,Distressed,3,1,1,1,1,1,0,22,20,1,1,0,0,0,9,31,24,3,0,22817,6147,30,3,0,0,1,0,181909,Street,Gas,Central AC,Metal,Slab,Laminate,Brick,Municipal,Municipal,Winter,1100000.0,932209,-167791.0,-18.0,932209,-167791.0,-18.0,0,0.0,33.0,-364700.0,-65.87
PROP_0763,Torrington,Single Family,3,2.0,1382.0,10890.0,63,1,Poor,2,0,0,1,1,0,1,25,20,0,1,0,0,0,7,51,38,2,0,1652,728,60,1,0,0,1,0,11469,Carport,Electric,Central AC,Metal,Crawl Space,Carpet,Vinyl Siding,Municipal,Septic,Winter,115000.0,120396,5396.0,4.48,120331,5331.0,4.43,-65,-0.05,16.0,-21138.0,9.95
PROP_0764,Salem,Single Family,3,2.0,1500.0,43560.0,50,2,Poor,2,0,0,1,0,1,1,24,20,0,0,0,0,0,7,62,61,12,0,4877,2088,10,1,0,0,0,3,21777,Garage,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Wood,Municipal,Municipal,Fall,320000.0,312083,-7917.0,-2.54,352539,32539.0,9.23,40456,12.96,26.0,-4238.0,23.24
PROP_0765,Manchester,Single Family,6,3.0,2808.0,12632.4,63,2,Poor,3,0,0,1,0,0,1,25,20,1,0,0,0,0,7,49,35,1,0,4216,1807,120,1,0,0,1,0,17543,Driveway,Electric,,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Well,Municipal,Winter,279900.0,275381,-4519.0,-1.64,275544,-4356.0,-1.58,163,0.06,22.0,-36899.0,-2.45
PROP_0766,Windsor,Townhouse,3,3.0,1622.0,797148.0,53,2,Fair,2,0,0,0,0,1,0,20,20,1,0,1,215,0,7,94,68,10,0,10233,2522,180,1,0,1,0,1,21634,Street,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,449900.0,602362,152462.0,25.31,602381,152481.0,25.31,19,0.0,48.0,115847.0,71.8
PROP_0767,Hartford,Single Family,6,3.0,3189.0,5662.8,50,2,Fair,3,0,1,0,1,1,1,25,20,1,0,0,0,0,7,34,26,11,0,5500,2092,30,1,0,0,1,0,12166,Driveway,Oil,Window Units,Asphalt Shingle,Basement,Carpet,Wood,Municipal,Municipal,Fall,337900.0,351137,13237.0,3.77,362808,24908.0,6.87,11671,3.32,13.0,-2258.0,16.11
PROP_0768,Ledyard,Townhouse,4,2.0,1398.0,24393.6,58,1,Fair,3,0,0,0,1,1,0,24,20,0,0,0,0,0,8,59,42,1,0,7799,1835,20,0,0,0,1,1,9773,Driveway,Electric,Central AC,Asphalt Shingle,Basement,Tile,Brick,Municipal,Municipal,Winter,323000.0,352439,29439.0,8.35,352328,29328.0,8.32,-111,-0.03,7.0,4555.0,18.5
PROP_0769,Waterbury,Single Family,6,3.0,3393.0,6098.400000000001,52,2,Poor,3,0,1,1,1,1,1,23,20,0,0,0,0,0,7,66,49,3,0,5859,1721,120,3,0,0,0,0,14948,Street,Gas,Central AC,Tile,Slab,Carpet,Brick,Municipal,Municipal,Winter,289900.0,311590,21690.0,6.96,311614,21714.0,6.97,24,0.01,42.0,-8234.0,21.52
PROP_0770,New London,Townhouse,4,3.0,1989.0,6534.0,65,1,Distressed,3,0,0,0,0,1,0,25,20,0,0,1,148,0,6,30,25,1,0,7252,1909,60,0,0,0,0,2,23322,Street,Oil,Central AC,Tile,Crawl Space,Tile,Wood,Municipal,Municipal,Winter,299900.0,279359,-20541.0,-7.35,279394,-20506.0,-7.34,35,0.01,16.0,-58828.0,-17.36
PROP_0771,Norwich,Single Family,3,2.0,1512.0,7840.799999999999,47,2,Fair,2,0,0,1,1,1,1,25,20,0,0,0,0,0,7,67,58,10,0,6034,1515,60,2,0,1,0,0,13602,Street,Oil,Central AC,Asphalt Shingle,Crawl Space,Tile,Stucco,Municipal,Municipal,Fall,249900.0,333512,83612.0,25.07,333494,83594.0,25.07,-18,-0.01,41.0,54992.0,63.84
PROP_0772,Farmington,Single Family,4,3.0,2511.0,8712.0,61,2,Poor,3,0,1,0,0,0,0,25,20,0,0,0,0,0,6,94,78,5,1,8456,3103,90,1,0,0,0,0,26755,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Spring,549900.0,521089,-28811.0,-5.53,521209,-28691.0,-5.5,120,0.02,19.0,-70446.0,-14.24
PROP_0773,East Hartford,Single Family,3,1.0,1336.0,9583.2,48,1,Fair,2,0,1,1,1,1,1,22,20,0,0,0,0,0,6,62,44,7,1,2721,1415,20,2,0,0,1,0,10647,Garage,Electric,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,215000.0,245456,30456.0,12.41,245263,30263.0,12.34,-193,-0.08,22.0,4616.0,29.54
PROP_0774,Enfield,Single Family,2,2.0,1874.0,8712.0,58,1,Poor,1,0,0,0,1,1,0,25,20,1,0,0,0,0,8,90,87,8,1,9645,2611,10,2,1,0,1,0,45753,Carport,Heat Pump,Window Units,Asphalt Shingle,Crawl Space,Laminate,Vinyl Siding,Well,Municipal,Summer,469900.0,596514,126614.0,21.23,596471,126571.0,21.22,-43,-0.01,41.0,65818.0,57.22
PROP_0775,New Fairfield,Condo,1,1.0,500.0,15245.999999999998,52,1,Poor,0,0,0,0,0,1,1,25,20,0,1,1,491,0,7,37,26,11,0,3650,981,10,2,0,1,0,1,8856,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Well,Municipal,Fall,164900.0,216861,51961.0,23.96,216839,51939.0,23.95,-22,-0.01,41.0,28083.0,58.91
PROP_0776,Greenwich,Single Family,6,5.0,2771.0,10018.8,50,2,Poor,3,1,1,0,1,1,0,22,20,1,0,0,0,0,6,43,35,3,0,21243,7142,20,0,0,0,1,3,101956,Driveway,Oil,Central AC,Metal,Slab,Laminate,Wood,Municipal,Septic,Winter,1100000.0,1142136,42136.0,3.69,1142215,42215.0,3.7,79,0.01,17.0,-74741.0,3.33
PROP_0777,New Fairfield,Single Family,4,4.0,2900.0,110206.8,45,2,Poor,3,0,0,0,1,1,1,24,19,0,0,0,0,0,7,41,31,4,1,10281,4559,60,0,0,0,0,1,44378,Driveway,Gas,Central AC,Tile,Basement,Hardwood,Wood,Municipal,Septic,Spring,699000.0,746441,47441.0,6.36,746521,47521.0,6.37,80,0.01,11.0,-11857.0,13.75
PROP_0778,Milford,Townhouse,5,2.0,1941.0,8276.4,39,2,Fair,3,0,0,0,0,1,1,19,20,1,1,1,213,0,6,68,60,8,1,40988,15170,10,1,0,0,1,0,88431,Driveway,Electric,Window Units,Asphalt Shingle,Crawl Space,Tile,Vinyl Siding,Municipal,Septic,Summer,2420000.0,2359276,-60724.0,-2.57,2359248,-60752.0,-2.58,-28,-0.0,11.0,-164183.0,-19.38
PROP_0779,Berlin,Single Family,4,4.0,3079.0,22651.2,53,3,Poor,3,0,0,0,0,1,1,16,20,0,0,0,0,0,7,88,73,9,0,13759,3882,60,3,0,0,1,0,37532,Carport,Oil,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Municipal,Summer,629900.0,585362,-44538.0,-7.61,585350,-44550.0,-7.61,-12,-0.0,36.0,-97082.0,-17.73
PROP_0780,Meriden,Single Family,3,2.0,1008.0,7840.799999999999,48,1,Fair,2,0,1,1,0,1,1,16,20,1,1,0,0,0,7,35,31,9,0,3726,1379,60,0,0,0,1,1,12841,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Summer,229000.0,247111,18111.0,7.33,247036,18036.0,7.3,-75,-0.03,11.0,-9805.0,15.82
PROP_0781,Fairfield,Single Family,4,2.0,1624.0,11325.6,53,2,Poor,3,0,0,1,1,1,1,25,20,1,0,0,0,0,6,40,28,1,0,14754,5203,120,0,0,0,1,0,89884,Driveway,Gas,Window Units,Flat,Basement,Tile,Wood,Municipal,Septic,Winter,899000.0,903143,4143.0,0.46,903237,4237.0,0.47,94,0.01,12.0,-100647.0,-6.72
PROP_0782,New Britain,Single Family,4,1.0,1080.0,6969.6,63,1,Distressed,3,0,0,1,1,0,0,21,20,1,0,0,0,0,8,56,50,6,1,3394,1260,10,0,0,0,0,0,40934,Driveway,Heat Pump,Window Units,Asphalt Shingle,Slab,Tile,Vinyl Siding,Well,Municipal,Spring,210000.0,174198,-35802.0,-20.55,174326,-35674.0,-20.46,128,0.07,1.0,-91608.0,-49.88
PROP_0783,Wallingford,Single Family,4,3.0,1716.0,9583.2,53,2,Fair,3,0,0,0,1,1,1,25,20,0,0,0,0,0,9,76,70,4,1,6238,2009,20,0,0,0,1,0,18269,Driveway,Oil,,Metal,Basement,Laminate,Brick,Municipal,Municipal,Spring,325000.0,336301,11301.0,3.36,336355,11355.0,3.38,54,0.02,2.0,-21914.0,4.97
PROP_0784,Wallingford,Townhouse,3,2.0,1488.0,30927.6,62,1,Distressed,2,0,1,0,1,0,1,25,20,0,0,0,0,0,7,68,60,7,1,4540,1732,30,0,0,0,0,1,29987,Street,Electric,Central AC,Asphalt Shingle,Basement,Tile,Vinyl Siding,Municipal,Municipal,Summer,320000.0,259117,-60883.0,-23.5,259212,-60788.0,-23.45,95,0.04,8.0,-105775.0,-55.88
PROP_0785,Groton,Townhouse,2,2.0,1026.0,8712.0,54,1,Poor,1,0,0,0,0,1,1,25,20,1,1,1,364,0,9,69,67,4,1,1528,720,120,1,0,0,1,2,4872,Street,Gas,Window Units,Asphalt Shingle,Slab,Carpet,Wood,Municipal,Municipal,Spring,120000.0,121289,1289.0,1.06,121315,1315.0,1.08,26,0.02,32.0,-18557.0,6.7
PROP_0786,Killingly,Single Family,3,3.0,2550.0,270072.0,48,2,Poor,2,0,1,0,1,1,0,14,20,0,0,0,0,0,5,51,48,4,1,16888,4294,120,1,0,0,0,0,78811,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Tile,Brick,Municipal,Municipal,Spring,695000.0,671243,-23757.0,-3.54,671257,-23743.0,-3.54,14,0.0,22.0,-117554.0,-14.44
PROP_0787,Old Saybrook,Townhouse,3,2.0,2070.0,13939.2,52,1,Fair,2,0,0,0,1,0,1,17,20,0,0,0,0,0,8,42,38,7,1,7083,2467,20,1,0,0,0,0,20987,Garage,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Wood,Municipal,Municipal,Summer,449000.0,464170,15170.0,3.27,419653,-29347.0,-6.99,-44517,-9.59,12.0,-65334.0,-18.11
PROP_0788,Glastonbury,Single Family,3,2.0,1370.0,8712.0,57,1,Poor,2,0,0,1,1,0,1,25,20,0,0,0,0,0,8,43,31,9,0,4846,1385,180,1,0,0,0,2,8695,Garage,Electric,Central AC,Asphalt Shingle,Basement,Laminate,Vinyl Siding,Municipal,Municipal,Summer,215000.0,276812,61812.0,22.33,276693,61693.0,22.3,-119,-0.04,38.0,37998.0,56.0
PROP_0789,Trumbull,Single Family,3,3.0,2142.0,8276.4,48,1,Fair,2,0,1,0,0,1,1,19,20,1,0,0,0,0,6,75,67,8,1,8822,2486,30,0,0,0,1,3,20210,Garage,Gas,Central AC,Metal,Basement,Hardwood,Brick,Municipal,Municipal,Summer,420000.0,417919,-2081.0,-0.5,417967,-2033.0,-0.49,48,0.01,18.0,-37243.0,-1.1
PROP_0790,Cornwall,Single Family,3,3.0,3088.0,131986.8,52,2,Poor,2,1,1,1,0,1,1,25,20,1,1,0,0,0,8,96,89,7,1,10928,4184,30,1,0,0,0,0,75982,Carport,Heat Pump,Central AC,Tile,Basement,Hardwood,Stucco,Municipal,Municipal,Summer,679000.0,682069,3069.0,0.45,682038,3038.0,0.45,-31,-0.0,13.0,-87944.0,-5.29
PROP_0791,New Haven,Single Family,5,3.0,1200.0,4356.0,52,1,Fair,3,0,0,0,0,1,1,16,20,0,1,0,0,0,5,94,87,5,1,3186,1369,90,3,0,0,1,0,9618,Garage,Gas,Central AC,Metal,Slab,Carpet,Stucco,Municipal,Municipal,Spring,220000.0,252432,32432.0,12.85,252423,32423.0,12.84,-9,-0.0,39.0,7805.0,34.26
PROP_0792,Middletown,Single Family,5,3.0,3162.0,152460.0,60,3,Distressed,3,1,0,0,0,1,0,21,20,1,1,0,0,0,9,40,35,8,1,8955,2237,20,0,1,0,1,0,62953,Driveway,Heat Pump,Central AC,Asphalt Shingle,Slab,Carpet,Wood,Municipal,Septic,Summer,395000.0,449038,54038.0,12.03,449018,54018.0,12.03,-20,-0.0,22.0,-23935.0,26.07
PROP_0793,Bethlehem,Single Family,4,6.0,7215.0,7961896.8,53,2,Fair,3,1,0,1,1,0,1,25,20,1,0,0,0,0,6,45,41,8,1,58062,14422,10,2,0,0,1,0,97206,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Brick,Municipal,Municipal,Summer,2600000.0,2787578,187578.0,6.73,2787591,187591.0,6.73,13,0.0,21.0,75385.0,25.2
PROP_0794,Sharon,Single Family,4,2.0,1827.0,156816.0,59,1,Poor,3,0,1,1,1,1,1,25,20,0,0,0,0,0,8,71,59,3,0,7767,2031,180,1,0,0,1,0,19504,Garage,Electric,Central AC,Metal,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Winter,325000.0,338243,13243.0,3.92,338381,13381.0,3.95,138,0.04,28.0,-21123.0,11.39
PROP_0795,Stamford,Townhouse,4,2.0,2223.0,46173.600000000006,47,2,Fair,3,0,1,0,0,1,1,25,20,1,0,1,175,0,5,50,42,10,0,8193,3780,20,0,0,0,1,0,27493,Carport,Oil,Window Units,Asphalt Shingle,Slab,Tile,Brick,Municipal,Septic,Fall,635000.0,715312,80312.0,11.23,715259,80259.0,11.22,-53,-0.01,2.0,37766.0,26.62
PROP_0796,Norwalk,Condo,1,1.0,883.0,8712.0,54,1,Fair,0,0,0,0,0,0,1,21,20,1,1,1,400,0,7,28,22,7,1,5461,2435,10,0,0,0,1,0,21780,Street,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Summer,410000.0,445108,35108.0,7.89,445055,35055.0,7.88,-53,-0.01,1.0,-1725.0,15.79
PROP_0797,Windham,Single Family,3,2.0,1296.0,8712.0,63,1,Poor,2,0,1,0,1,0,0,25,20,1,0,0,0,0,9,47,44,12,0,974,381,120,2,0,0,1,0,3983,Garage,Oil,Central AC,Flat,Basement,Tile,Brick,Municipal,Septic,Fall,60000.0,65045,5045.0,7.76,65014,5014.0,7.71,-31,-0.05,32.0,-13969.0,20.42
PROP_0798,West Haven,Single Family,2,2.0,1008.0,8712.0,46,1,Fair,1,0,1,0,0,1,1,25,20,1,0,0,0,0,6,59,48,2,0,3503,1178,120,0,0,0,1,0,5547,Driveway,Electric,Window Units,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Municipal,Winter,185000.0,190888,5888.0,3.08,190984,5984.0,3.13,96,0.05,12.0,-14563.0,7.2
PROP_0799,Plainfield,Single Family,4,1.0,1378.0,37897.2,50,1,Fair,3,0,0,0,1,1,0,20,20,0,1,0,0,0,8,29,22,1,0,4605,1957,10,3,0,0,1,1,16020,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Wood,Municipal,Municipal,Winter,325000.0,361090,36090.0,9.99,360921,35921.0,9.95,-169,-0.05,36.0,4901.0,27.59
PROP_0800,Meriden,Single Family,3,2.0,1810.0,8712.0,60,2,Distressed,2,0,1,1,1,1,1,25,20,1,0,0,0,0,7,34,25,5,1,5370,1391,20,1,0,0,0,0,37674,Street,Electric,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Well,Municipal,Spring,215000.0,191052,-23948.0,-12.53,224404,9404.0,4.19,33352,17.46,12.0,-43270.0,6.45
PROP_0801,Bloomfield,Single Family,4,2.0,1594.0,12196.8,63,1,Poor,3,0,0,1,0,1,0,22,20,1,1,0,0,0,5,42,37,10,0,3866,1480,30,0,0,0,1,1,11217,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,245000.0,232613,-12387.0,-5.33,232606,-12394.0,-5.33,-7,-0.0,8.0,-38611.0,-12.92
PROP_0802,Rocky Hill,Townhouse,2,3.0,1556.0,8712.0,64,2,Distressed,1,0,0,0,1,0,1,21,20,0,1,1,493,0,7,77,73,10,0,3072,1310,120,0,1,0,0,0,39087,Garage,Electric,Central AC,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Fall,232000.0,220820,-11180.0,-5.06,246893,14893.0,6.03,26073,11.81,32.0,-39194.0,14.54
PROP_0803,Bridgeport,Condo,1,1.0,604.0,8712.0,62,1,Distressed,0,0,0,0,1,0,0,19,20,1,0,1,390,1,5,91,80,6,1,1877,532,10,2,0,0,0,0,17281,Garage,Oil,Central AC,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Spring,95000.0,85185,-9815.0,-11.52,85171,-9829.0,-11.54,-14,-0.02,21.0,-42110.0,-23.09
PROP_0804,Waterbury,Single Family,6,3.0,4878.0,8712.0,61,3,Poor,3,0,0,0,1,1,0,23,20,1,0,0,0,0,6,100,72,11,0,5400,2038,10,1,0,0,0,0,36861,Driveway,Gas,Central AC,Metal,Slab,Carpet,Vinyl Siding,Well,Municipal,Fall,335000.0,350251,15251.0,4.35,350306,15306.0,4.37,55,0.02,11.0,-36555.0,7.28
PROP_0805,Berlin,Single Family,3,3.0,1428.0,8712.0,55,1,Poor,2,0,0,0,1,1,0,19,20,1,1,0,0,0,7,20,17,8,1,8923,2037,10,0,0,0,0,0,23967,Garage,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Summer,370000.0,367312,-2688.0,-0.73,367271,-2729.0,-0.74,-41,-0.01,1.0,-41696.0,-5.45
PROP_0806,West Haven,Single Family,6,2.0,2184.0,11761.2,53,1,Poor,3,0,1,0,1,0,1,25,20,1,0,0,0,0,8,73,69,1,0,9507,2464,20,1,0,0,1,0,39647,Driveway,Oil,Central AC,Asphalt Shingle,Crawl Space,Laminate,Brick,Municipal,Municipal,Winter,384900.0,377392,-7508.0,-1.99,377491,-7409.0,-1.96,99,0.03,12.0,-62056.0,-7.73
